5.17026 2.87001 9.42782
5.20773 3.20309 8.89019
5.24519 3.51369 8.29016
5.28266 3.79962 7.63195
5.32013 4.05889 6.92017
5.35759 4.28967 6.15982
5.39506 4.49035 5.35625
5.43252 4.65951 4.51508
5.46999 4.79597 3.64222
5.50745 4.89877 2.7438
5.54492 4.96718 1.82612
5.58239 5.00074 0.895626
5.61985 4.9992 -0.0411542


0 4.9676 -0.848776
0.0374657 4.90302 -1.69219
0.0749314 4.80666 -2.52463
0.112397 4.67915 -3.34072
0.149863 4.52132 -4.13516
0.187328 4.3342 -4.9028
0.224794 4.11898 -5.63867
0.26226 3.87708 -6.338
0.299725 3.61005 -6.99626
0.337191 3.31962 -7.60918
0.374657 3.00769 -8.1728
0.412122 2.67626 -8.68345
0.449588 2.32749 -9.13783
0.487054 1.96364 -9.533
0.524519 1.58707 -9.86639
0.561985 1.20021 -10.1358
0.599451 0.805569 -10.3396
0.636917 0.405711 -10.4764
0.674382 0.00322438 -10.5453
0.711848 -0.399283 -10.5458
0.749314 -0.799204 -10.478
0.786779 -1.19395 -10.3423
0.824245 -1.58095 -10.1396
0.861711 -1.95771 -9.87121
0.899176 -2.32178 -9.53883
0.936642 -2.67081 -9.14463
0.974108 -3.00253 -8.69117
1.01157 -3.31479 -8.18139
1.04904 -3.60558 -7.6186
1.0865 -3.873 -7.00644
1.12397 -4.11532 -6.34887
1.16144 -4.33097 -5.65016
1.1989 -4.51856 -4.91484
1.23637 -4.67686 -4.14767
1.27383 -4.80486 -3.35362
1.3113 -4.90172 -2.53784
1.34876 -4.96682 -1.70561
1.38623 -4.99974 -0.862332
1.4237 -5.00025 -0.0134645
1.46116 -4.96836 0.83549
1.49863 -4.90428 1.67903
1.53609 -4.80841 2.51169
1.57356 -4.68139 3.32807
1.61102 -4.52403 4.12289
1.64849 -4.33735 4.89099
1.68596 -4.12257 5.6274
1.72342 -3.88107 6.32734
1.76089 -3.61442 6.98627
1.79835 -3.32435 7.59994
1.83582 -3.01273 8.16436
1.87328 -2.6816 8.67586
1.91075 -2.33309 9.13115
1.94822 -1.96945 9.52727
1.98568 -1.59306 9.86165
2.02315 -1.20634 10.1321
2.06061 -0.811805 10.3369
2.09808 -0.412009 10.4748
2.13554 -0.00954357 10.5447
2.17301 0.392984 10.5463
2.21048 0.792965 10.4796
2.24794 1.18781 10.345
2.28541 1.57495 10.1433
2.32287 1.95189 9.87592
2.36034 2.31618 9.54452
2.3978 2.66546 9.15127
2.43527 2.99747 8.69873
2.47273 3.31006 8.18981
2.5102 3.60119 7.62782
2.54767 3.86899 7.0164
2.58513 4.11172 6.35951
2.6226 4.3278 5.66141
2.66006 4.51584 4.92663
2.69753 4.67461 4.15992
2.73499 4.80309 3.36625
2.77246 4.90045 2.55077
2.80993 4.96605 1.71876
2.84739 4.99947 0.875615
2.88486 5.00049 0.0267924
2.92232 4.96911 -0.822203
2.95979 4.90553 -1.66587
2.99725 4.81016 -2.49874
3.03472 4.68362 -3.31542
3.07219 4.52672 -4.11062
3.10965 4.3405 -4.87918
3.14712 4.12615 -5.61612
3.18458 3.88505 -6.31667
3.22205 3.61879 -6.97628
3.25951 3.32907 -7.59069
3.29698 3.01778 -8.1559
3.33445 2.68693 -8.66827
3.37191 2.33867 -9.12446
3.40938 1.97526 -9.52153
3.44684 1.59905 -9.85689
3.48431 1.21247 -10.1284
3.52177 0.81804 -10.3342
3.55924 0.418307 -10.4731
3.59671 0.0158627 -10.5441
3.63417 -0.386684 -10.5468
3.67164 -0.786725 -10.4812
3.7091 -1.18167 -10.3476
3.74657 -1.56895 -10.147
3.78403 -1.94607 -9.88061
3.8215 -2.31058 -9.5502
3.85896 -2.66011 -9.15791
3.89643 -2.99241 -8.70627
3.9339 -3.30532 -8.19821
3.97136 -3.5968 -7.63702
4.00883 -3.86498 -7.02635
4.04629 -4.10811 -6.37014
4.08376 -4.32462 -5.67266
4.12122 -4.51311 -4.93841
4.15869 -4.67235 -4.17217
4.19616 -4.80132 -3.37888
4.23362 -4.89917 -2.5637
4.27109 -4.96527 -1.73191
4.30855 -4.9992 -0.888896
4.34602 -5.00073 -0.0401202
4.38348 -4.96985 0.808915
4.42095 -4.90677 1.65271
4.45842 -4.8119 2.48579
4.49588 -4.68584 3.30277
4.53335 -4.52941 4.09834
4.57081 -4.34364 4.86736
4.60828 -4.12972 5.60483
4.64574 -3.88903 6.30598
4.68321 -3.62315 6.96627
4.72068 -3.33378 7.58142
4.75814 -3.02282 8.14744
4.79561 -2.69226 8.66066
4.83307 -2.34426 9.11776
4.87054 -1.98107 9.51577
4.908 -1.60503 9.85212
4.94547 -1.2186 10.1246
4.98294 -0.824274 10.3315
5.0204 -0.424603 10.4715
5.05787 -0.0221819 10.5436
5.09533 0.380383 10.5473
5.1328 0.780484 10.4827
5.17026 1.17553 10.3502
5.20773 1.56295 10.1506
5.24519 1.94025 9.88529
5.28266 2.30497 9.55587
5.32013 2.65476 9.16452
5.35759 2.98734 8.71379
5.39506 3.30057 8.20659
5.43252 3.59241 7.64622
5.46999 3.86096 7.03629
5.50745 4.1045 6.38076
5.54492 4.32144 5.68389
5.58239 4.51038 4.95019
5.61985 4.67009 4.1844
